order_release_id,customer_paid_amount,total_commission_plus_tcs_tds_deduction,total_logistics_deduction,vendor_payout_amount,source_file
8290652007,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8290790877,949.001,-173.396,-90.86,684.7439999999999,02-2025
8294523652,799.008,-145.989,-80.2164,572.7946,02-2025
8313265578,649.005,-118.581,-177.0,353.419,02-2025
8315794664,798.998,-145.989,-176.9764,476.0346,02-2025
8290869911,599.004,-109.446,-177.0,312.554,02-2025
8300062584,599.004,-109.445,-213.58,275.975,02-2025
8302960747,649.005,-118.581,-86.14,444.27900000000005,02-2025
8308814833,798.998,-145.987,-90.86,562.153,02-2025
8318422925,798.998,-145.989,-89.09,563.9209999999999,02-2025
8318469774,599.004,-109.447,-213.58,275.973,02-2025
8282836517,798.998,-145.989,-181.72,471.2910000000001,02-2025
8288971730,599.004,-109.445,-213.58,275.975,02-2025
8311342805,599.004,-109.446,-213.58,275.97399999999993,02-2025
8313427438,949.001,-173.396,-181.72,593.884,02-2025
8287748194,599.004,-109.445,-96.76,392.795,02-2025
8292407313,999.002,-182.531,-84.9364,731.5326,02-2025
8309790404,798.998,-145.989,-134.52,518.491,02-2025
8312617889,599.004,-109.445,-213.58,275.975,02-2025
8286989083,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8322293163,798.998,-145.989,-90.86,562.1510000000001,02-2025
8319852977,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8317608178,798.998,-145.989,-181.72,471.291,02-2025
8319895072,649.005,-118.581,-77.8564,452.5626,02-2025
8322281171,649.006,-118.581,-80.24,450.179,02-2025
8297680413,798.998,-145.989,-176.9764,476.0346,02-2025
8308442273,799.008,-145.989,-80.2164,572.7946,02-2025
8308893369,599.004,-109.446,-96.76,392.794,02-2025
8285756276,799.008,-145.989,-90.86,562.151,02-2025
8295826805,798.998,-145.989,-181.72,471.291,02-2025
8303623402,798.998,-145.989,-181.72,471.291,02-2025
8299892256,599.004,-109.445,-167.5364,322.0186,02-2025
8312025621,699.0060000000001,-127.718,-77.2664,494.01560000000006,02-2025
8319087771,649.005,-118.581,-76.0864,454.3326,02-2025
8300448128,798.998,-145.989,-176.9764,476.0346,02-2025
8317852641,649.005,-118.581,-86.14,444.279,02-2025
8303263210,798.998,-145.989,-86.1164,566.8946,02-2025
8312813823,599.0039999999999,-109.445,-87.32,402.235,02-2025
8317431617,798.998,-145.989,-86.1164,566.8946,02-2025
8318036164,599.004,-109.445,-213.58,275.975,02-2025
8319774169,599.004,-109.445,-204.1164,285.4386,02-2025
8264904649,798.998,-145.989,-176.9764,476.0346,02-2025
8299986524,899.0,-164.26,-88.4764,646.2636,02-2025
8289327905,798.998,-145.989,-176.9764,476.0346,02-2025
8296464472,798.998,-145.989,-86.1164,566.8946,02-2025
8302958308,599.004,-109.445,-77.8564,411.6986,02-2025
8318755005,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8291344088,798.998,-145.989,-181.72,471.291,02-2025
8307984513,798.998,-145.989,-176.9764,476.0346,02-2025
8322195863,599.004,-109.445,-96.76,392.795,02-2025
8303811975,649.005,-118.581,-77.8564,452.5626,02-2025
8310718517,948.99,-173.396,-84.96,690.644,02-2025
8281778664,599.004,-109.445,-213.58,275.975,02-2025
8295706755,649.005,-118.581,-168.7164,361.7026,02-2025
8305346788,899.01,-164.26,-90.8364,643.9036,02-2025
8308170364,599.004,-109.445,-80.24,409.315,02-2025
8301802267,799.008,-145.989,-181.72,471.291,02-2025
8307484628,599.004,-109.445,-204.1164,285.4386,02-2025
8319609510,499.002,-91.174,-66.0564,341.7696,02-2025
8294073296,799.008,-145.989,-84.96,568.0509999999999,02-2025
8294901462,599.004,-109.445,-213.58,275.975,02-2025
8296647518,899.0,-164.26,-101.48,633.26,02-2025
8301340389,748.9970000000001,-136.853,-171.0764,441.0705999999999,02-2025
8315643990,799.008,-145.989,-80.2164,572.7946,02-2025
8320406048,499.002,-91.174,-75.4964,332.3296,02-2025
8303105780,599.004,-109.445,-151.63,337.925,02-2025
8308587717,649.005,-118.581,-168.7164,361.7026,02-2025
8320945720,999.002,-182.531,-181.6964,634.7726,02-2025
8290938788,798.998,-145.989,-86.1164,566.8946,02-2025
8292646703,599.004,-109.445,-204.1164,285.4386,02-2025
8296547407,649.005,-118.581,-168.7164,361.7026,02-2025
8302266777,799.008,-145.987,-86.1164,566.8866,02-2025
8307509779,599.004,-109.445,-213.58,275.975,02-2025
8309522416,899.01,-164.26,-101.48,633.2599999999999,02-2025
8288891275,599.004,-109.445,-204.1164,285.4386,02-2025
8317974611,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8285295576,698.9960000000001,-127.718,-177.0,394.282,02-2025
8293443437,599.004,-109.445,-213.58,275.975,02-2025
8297284351,798.998,-145.989,-181.72,471.291,02-2025
8297455505,798.998,-145.989,-181.72,471.291,02-2025
8290765718,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8301042886,599.004,-109.445,-204.1164,285.4386,02-2025
8303888961,799.008,-145.989,-80.2164,572.7946,02-2025
8313141102,949.001,-173.396,-90.86,684.744,02-2025
8290891018,649.005,-118.581,-168.7164,361.7026,02-2025
8309119852,649.005,-118.581,-106.2,424.219,02-2025
8295785914,649.005,-118.581,-168.7164,361.7026,02-2025
8307186889,599.004,-109.445,-70.7764,418.7786,02-2025
8291671284,599.004,-109.446,-96.76,392.794,02-2025
8297808137,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8289873406,599.004,-109.445,-80.24,409.315,02-2025
8312600648,599.004,-109.446,-177.0,312.554,02-2025
8314238243,949.001,-173.394,-90.86,684.736,02-2025
8304672680,798.998,-145.989,-90.86,562.151,02-2025
8301155491,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8312270343,699.0060000000001,-127.718,-86.14,485.14200000000005,02-2025
8316570944,649.006,-118.581,-71.9564,458.4626,02-2025
8303567508,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8312194854,649.006,-118.582,-80.24,450.178,02-2025
8284823227,599.004,-109.445,-96.76,392.795,02-2025
8287930612,798.998,-145.989,-83.4614,569.5495999999999,02-2025
8298650985,798.998,-145.989,-90.86,562.151,02-2025
8307858077,899.0,-164.26,-215.9164,518.8235999999999,02-2025
8314868161,798.998,-145.989,-90.86,562.151,02-2025
8293557822,848.999,-155.125,-214.7364,479.1386,02-2025
8318500178,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8320571375,599.004,-109.447,-96.76,392.793,02-2025
8291336362,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8306411854,899.01,-164.26,-101.48,633.26,02-2025
8296313191,599.004,-109.445,-204.1164,285.4386,02-2025
8285253399,599.004,-109.445,-213.58,275.975,02-2025
8314949664,699.0060000000001,-127.717,-80.24,491.04300000000006,02-2025
8307684901,599.004,-109.445,-204.1164,285.4386,02-2025
8296901967,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8310544546,799.008,-145.989,-80.2164,572.7946,02-2025
8299638716,599.004,-109.445,-167.5364,322.0186,02-2025
8317248159,799.008,-145.989,-88.205,564.8059999999999,02-2025
8309074784,798.998,-145.989,-176.9764,476.0346,02-2025
8321260219,698.9960000000001,-127.718,-122.6964,448.58560000000006,02-2025
8291244259,798.998,-145.988,-181.72,471.292,02-2025
8299434904,899.01,-164.26,-215.9164,518.8235999999999,02-2025
8311402087,599.004,-109.445,-204.1164,285.4386,02-2025
8312584205,649.005,-118.581,-168.7164,361.7026,02-2025
8167812894,649.005,-118.581,-177.0,353.419,02-2025
8319886010,999.002,-182.531,-90.86,725.609,02-2025
8291644209,949.001,-173.396,-133.3164,642.2876000000001,02-2025
8302672688,798.998,-145.989,-176.9764,476.0346,02-2025
8314801266,948.99,-173.397,-84.96,690.643,02-2025
8319461073,848.999,-155.125,-214.7364,479.1386,02-2025
8293685515,798.998,-145.989,-176.9764,476.0346,02-2025
8320507443,798.998,-145.989,-90.86,562.151,02-2025
8300700781,798.998,-145.989,-129.7764,523.2346,02-2025
8311666572,799.008,-145.989,-84.96,568.0509999999999,02-2025
8314727831,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8319583219,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8287859502,599.004,-109.445,-204.1164,285.4386,02-2025
8294772327,798.998,-145.989,-134.52,518.491,02-2025
8290722324,698.9960000000001,-127.718,-129.8,441.482,02-2025
8292316169,798.998,-145.989,-90.86,562.151,02-2025
8304489337,798.998,-145.989,-176.9764,476.0346,02-2025
8316826841,798.998,-145.989,-181.72,471.291,02-2025
8297817776,798.998,-145.988,-134.52,518.492,02-2025
8286417566,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8315560326,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8305742399,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8313936806,798.998,-145.989,-89.09,563.9209999999999,02-2025
8304356199,848.999,-155.125,-101.48,592.395,02-2025
8316375881,948.99,-173.396,-84.96,690.6439999999999,02-2025
8317506273,599.004,-109.445,-167.5364,322.0186,02-2025
8288899011,798.998,-145.989,-90.86,562.151,02-2025
8296623433,949.001,-173.394,-89.6564,685.9396,02-2025
8299452246,949.001,-173.396,-90.86,684.744,02-2025
8306183121,798.998,-145.989,-176.9764,476.0346,02-2025
8311210883,848.999,-155.125,-97.94,595.935,02-2025
8298083982,599.004,-109.446,-213.58,275.97399999999993,02-2025
8289969509,599.004,-109.446,-87.32,402.234,02-2025
8315889804,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8319421146,948.99,-173.396,-86.14,689.464,02-2025
8321476236,949.001,-173.395,-84.96,690.645,02-2025
8296719038,599.004,-109.445,-213.58,275.975,02-2025
8302186299,949.001,-173.396,-90.86,684.744,02-2025
8309673718,799.008,-145.988,-90.86,562.1519999999999,02-2025
8318577231,798.998,-145.989,-181.72,471.291,02-2025
8286568103,798.998,-145.989,-90.86,562.1510000000001,02-2025
8305138361,599.004,-109.445,-177.0,312.555,02-2025
8311270170,599.004,-109.446,-213.58,275.97400000000005,02-2025
8317352928,948.99,-173.396,-83.7564,691.8476,02-2025
8321477683,499.002,-91.174,-75.4964,332.3296,02-2025
8266739007,799.008,-145.989,-80.2164,572.7946,02-2025
8305016159,798.998,-145.989,-86.1164,566.8946,02-2025
8305466535,798.998,-145.989,-86.1164,566.8946,02-2025
8306078109,799.008,-145.989,-90.86,562.151,02-2025
8317757816,599.004,-109.445,-167.5364,322.0186,02-2025
8313112157,799.008,-145.989,-84.96,568.051,02-2025
8313622598,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8316024556,799.008,-145.989,-181.72,471.29100000000005,02-2025
8309303440,798.998,-145.989,-176.9764,476.0346,02-2025
8318577229,799.008,-145.989,-84.96,568.0509999999999,02-2025
8290528190,599.004,-109.447,-213.58,275.973,02-2025
8319419207,698.9960000000001,-127.718,-177.0,394.282,02-2025
8311383060,999.002,-182.531,-101.4564,715.0126,02-2025
8314339726,698.9960000000001,-127.718,-122.6964,448.58560000000006,02-2025
8313079573,599.004,-109.446,-96.76,392.794,02-2025
8315794662,798.998,-145.989,-129.7764,523.2346,02-2025
8293202736,798.998,-145.989,-86.1164,566.8946,02-2025
8294545834,599.004,-109.445,-213.58,275.975,02-2025
8285535864,599.004,-109.445,-167.5364,322.0186,02-2025
8285891660,798.998,-145.989,-110.92,542.091,02-2025
8300919491,798.998,-145.988,-181.72,471.2920000000001,02-2025
8320692484,599.0039999999999,-109.445,-88.5,401.055,02-2025
8297351769,798.998,-145.989,-181.72,471.291,02-2025
8311274208,599.004,-109.445,-204.1164,285.4386,02-2025
8316210612,649.006,-118.581,-80.24,450.179,02-2025
8316790453,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8316505990,798.998,-145.989,-176.9764,476.0346,02-2025
8320836700,998.992,-182.531,-84.9364,731.5326,02-2025
8296983436,599.004,-109.446,-213.58,275.97399999999993,02-2025
8313598893,599.004,-109.445,-129.8,359.75500000000005,02-2025
8317505997,849.0100000000001,-155.125,-88.4764,605.3986,02-2025
8306140384,649.005,-118.582,-177.0,353.418,02-2025
8310495604,699.0060000000001,-127.717,-86.14,485.143,02-2025
8321176851,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8310499015,599.004,-109.445,-87.2964,402.2586,02-2025
8319896810,798.998,-145.989,-90.86,562.151,02-2025
8285452770,599.004,-109.445,-204.1164,285.4386,02-2025
8298518502,599.004,-109.445,-213.58,275.975,02-2025
8314995066,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8293316938,798.998,-145.989,-86.1164,566.8946,02-2025
8298270036,799.008,-145.989,-86.1164,566.8946,02-2025
8300700783,798.998,-145.989,-176.9764,476.0346,02-2025
8309528445,949.001,-173.396,-181.72,593.884,02-2025
8319460331,499.002,-91.174,-77.88,329.946,02-2025
8315635853,949.001,-173.396,-181.72,593.884,02-2025
8315994413,998.992,-182.531,-92.0164,724.4526000000001,02-2025
8295268921,848.999,-155.125,-218.3,475.575,02-2025
8285518805,999.002,-182.531,-181.72,634.749,02-2025
8291006866,599.004,-109.445,-177.0,312.555,02-2025
8297026912,499.002,-91.174,-66.0564,341.7696,02-2025
8303021688,798.998,-145.989,-176.9764,476.0346,02-2025
8291231355,799.008,-145.989,-80.2164,572.7946,02-2025
8295020874,798.998,-145.989,-176.9764,476.0346,02-2025
8295036463,798.998,-145.989,-181.72,471.291,02-2025
8307660081,798.998,-145.989,-176.9764,476.0346,02-2025
8309267069,949.001,-173.396,-90.86,684.744,02-2025
8314521402,499.002,-91.175,-87.32,320.50499999999994,02-2025
8317155423,848.999,-155.125,-218.3,475.575,02-2025
8313523146,699.0060000000001,-127.718,-74.3164,496.96560000000005,02-2025
8318870953,599.004,-109.445,-87.2964,402.2586,02-2025
8294790499,798.998,-145.989,-176.9764,476.0346,02-2025
8297718122,748.9970000000001,-136.853,-177.0,435.1470000000001,02-2025
8319469285,798.998,-145.989,-134.52,518.4910000000001,02-2025
8293422260,798.998,-145.989,-176.9764,476.0346,02-2025
8295938295,899.0,-164.261,-181.72,553.0190000000001,02-2025
8286151683,949.001,-173.396,-181.72,593.884,02-2025
8301509043,699.0060000000001,-127.718,-74.3164,496.96560000000005,02-2025
8305682816,599.004,-109.445,-204.1164,285.4386,02-2025
8291247895,599.004,-109.445,-70.7764,418.7786,02-2025
8305526526,798.998,-145.988,-90.86,562.152,02-2025
8305692516,599.004,-109.445,-76.6764,412.8786,02-2025
8287721625,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8294406433,949.001,-173.395,-181.72,593.885,02-2025
8308239724,599.004,-109.445,-87.2964,402.2586,02-2025
8292451314,899.0,-164.26,-101.48,633.26,02-2025
8293802944,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8300062583,599.004,-109.445,-151.63,337.925,02-2025
8321025773,798.998,-145.989,-86.1164,566.8946,02-2025
8297539952,799.008,-145.989,-80.2164,572.7946,02-2025
8302721661,899.0,-164.26,-215.9164,518.8235999999999,02-2025
8311740317,798.998,-145.989,-181.72,471.291,02-2025
8292376360,949.001,-173.395,-90.86,684.745,02-2025
8315979814,599.004,-109.445,-70.7764,418.7786,02-2025
8288944589,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8311894199,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8294217546,798.998,-145.989,-129.7764,523.2346,02-2025
8297686070,698.9960000000001,-127.717,-83.485,487.79800000000006,02-2025
8300708128,799.008,-145.989,-80.2164,572.7946,02-2025
8303811768,949.001,-173.396,-133.3164,642.2876000000001,02-2025
8291556012,798.998,-145.989,-181.72,471.291,02-2025
8300649496,798.998,-145.989,-176.9764,476.0346,02-2025
8290074152,798.998,-145.989,-176.9764,476.0346,02-2025
8290746086,798.998,-145.989,-84.96,568.0509999999999,02-2025
8283581290,599.004,-109.445,-96.76,392.795,02-2025
8289431113,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8298338859,599.004,-109.445,-213.58,275.975,02-2025
8311601124,599.004,-109.445,-204.1164,285.4386,02-2025
8321260220,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8321870452,848.999,-155.125,-152.7864,541.0886,02-2025
8304945342,798.998,-145.989,-90.86,562.151,02-2025
8312130265,499.002,-91.174,-87.32,320.50600000000003,02-2025
8313223674,599.0039999999999,-109.446,-213.58,275.97399999999993,02-2025
8285272438,798.998,-145.989,-181.72,471.291,02-2025
8295268513,798.998,-145.989,-129.7764,523.2346,02-2025
8293543234,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8292484253,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8297089183,798.998,-145.989,-181.72,471.291,02-2025
8297999594,499.002,-91.174,-66.0564,341.7696,02-2025
8313402413,599.004,-109.447,-213.58,275.973,02-2025
8287560500,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8284553625,757.995,-138.498,-181.72,437.7819999999999,02-2025
8316171337,948.99,-173.396,-83.7564,691.8476,02-2025
8295351914,748.9970000000001,-136.853,-171.0764,441.0705999999999,02-2025
8295899435,798.998,-145.989,-86.1164,566.8946,02-2025
8282458537,798.998,-145.988,-181.72,471.2920000000001,02-2025
8310430673,799.008,-145.989,-81.3964,571.6146,02-2025
8314659326,599.004,-109.446,-96.76,392.794,02-2025
8302178424,798.998,-145.989,-176.9764,476.0346,02-2025
8307785307,499.002,-91.174,-192.3164,215.50960000000003,02-2025
8309700067,649.005,-118.581,-77.8564,452.5626,02-2025
8286528111,798.998,-145.989,-181.72,471.29100000000005,02-2025
8314524696,798.998,-145.989,-86.1164,566.8946,02-2025
8300061757,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8317584648,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8288047631,948.99,-173.396,-83.7564,691.8476,02-2025
8292432585,798.998,-145.989,-176.9764,476.0346,02-2025
8299895695,649.005,-118.581,-168.7164,361.7026,02-2025
8304544128,799.008,-145.989,-80.2164,572.7946,02-2025
8316110927,599.004,-109.445,-204.1164,285.4386,02-2025
8323283879,799.008,-145.989,-80.2164,572.7946,02-2025
8300120599,599.0039999999999,-109.445,-80.24,409.315,02-2025
8305401104,798.998,-145.989,-86.1164,566.8946,02-2025
8311880454,599.004,-109.445,-87.2964,402.2586,02-2025
8315218320,899.0,-164.26,-181.72,553.02,02-2025
8312143691,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8289344278,499.002,-91.174,-77.88,329.946,02-2025
8291369683,798.998,-145.989,-84.96,568.0509999999999,02-2025
8296902299,798.998,-145.989,-176.9764,476.0346,02-2025
8319298582,798.998,-145.989,-86.1164,566.8946,02-2025
8301690606,649.005,-118.581,-177.0,353.419,02-2025
8299211306,599.004,-109.445,-93.22,396.335,02-2025
8312052904,799.008,-145.989,-181.72,471.291,02-2025
8320097499,799.008,-145.989,-84.96,568.0509999999999,02-2025
8300932771,599.004,-109.445,-204.1164,285.4386,02-2025
8291235805,798.998,-145.989,-89.09,563.9209999999999,02-2025
8295551849,698.9960000000001,-127.717,-86.14,485.143,02-2025
8309853102,799.008,-145.989,-81.3964,571.6146,02-2025
8316875778,848.999,-155.125,-218.3,475.575,02-2025
8297959962,949.001,-173.396,-181.72,593.884,02-2025
8322341490,599.004,-109.445,-204.1164,285.4386,02-2025
8287787540,1549.005,-282.471,-237.1564,1029.3726,02-2025
8296800855,948.99,-173.396,-85.5264,690.0776000000001,02-2025
8301739175,949.001,-173.396,-181.72,593.884,02-2025
8303520200,649.005,-118.582,-177.0,353.418,02-2025
8316511689,798.998,-145.989,-176.9764,476.0346,02-2025
8293610007,799.008,-145.989,-81.3964,571.6146,02-2025
8295238862,948.99,-173.396,-83.7564,691.8476,02-2025
8314063680,999.002,-182.531,-218.3,598.169,02-2025
8292949124,599.004,-109.445,-213.58,275.975,02-2025
8294593044,799.008,-145.989,-86.1164,566.8946,02-2025
8319896811,798.998,-145.989,-176.9764,476.0346,02-2025
8313079576,599.004,-109.446,-213.58,275.97399999999993,02-2025
8315200598,798.998,-145.989,-90.86,562.151,02-2025
8289972784,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8317331315,798.998,-145.989,-176.9764,476.0346,02-2025
8290134001,798.998,-145.989,-86.1164,566.8946,02-2025
8293475474,599.004,-109.445,-177.0,312.555,02-2025
8323302165,698.9960000000001,-127.717,-80.24,491.043,02-2025
8288292905,799.008,-145.989,-84.96,568.051,02-2025
8296622764,848.999,-155.125,-97.9164,595.9586,02-2025
8300359253,698.9960000000001,-127.718,-177.0,394.2819999999999,02-2025
8289600394,599.004,-109.445,-87.2964,402.2586,02-2025
8307193707,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8314882477,798.998,-145.989,-176.9764,476.0346,02-2025
8322264418,948.99,-173.396,-84.96,690.644,02-2025
8301264344,698.9960000000001,-127.718,-177.0,394.282,02-2025
8283305245,798.998,-145.989,-181.72,471.291,02-2025
8301270532,798.998,-145.989,-129.7764,523.2346,02-2025
8319439069,798.998,-145.989,-176.9764,476.0346,02-2025
8286434845,798.998,-145.989,-181.72,471.29100000000005,02-2025
8296294716,799.008,-145.989,-86.1164,566.8946,02-2025
8299867068,999.002,-182.531,-90.86,725.609,02-2025
8309183416,798.998,-145.989,-86.1164,566.8946,02-2025
8317910593,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8313256333,799.008,-145.989,-84.96,568.0509999999999,02-2025
8318346097,798.998,-145.989,-86.1164,566.8946,02-2025
8320395118,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8289103545,949.001,-173.396,-181.72,593.884,02-2025
8309551884,949.001,-173.395,-181.72,593.885,02-2025
8311404518,599.004,-109.447,-177.0,312.553,02-2025
8298111970,798.998,-145.989,-181.72,471.291,02-2025
8301270527,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8307693870,698.9960000000001,-127.717,-177.0,394.283,02-2025
8314710704,799.008,-145.989,-90.86,562.151,02-2025
8290955163,799.008,-145.989,-86.1164,566.8946,02-2025
8296277628,599.004,-109.445,-177.0,312.555,02-2025
8309853103,799.008,-145.989,-80.2164,572.7946,02-2025
8291233273,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8299974557,798.998,-145.989,-181.72,471.291,02-2025
8296692466,798.998,-145.989,-176.9764,476.0346,02-2025
8301710014,999.002,-182.526,-90.83522,725.6087799999999,02-2025
